File created on 2022-02-16 17:44:48 UT
2022 Starlink Space Weather Event - IMF mesurements by DSCOVR Satellite.

year mo dy hr min sec msec bx by bz vx vy vz dens temp
#START
 2022 02 07 18 36 00 000    1.15  -2.17  -0.47  -502.90	  83.00	 -78.30	   9.99	    434510.0
 2022 02 07 18 37 00 000    1.90  -2.21  -0.43  -474.40	  -1.60	  -5.10	   5.36	    220820.0
 2022 02 07 18 38 00 000    1.56  -2.44  -0.91  -478.70	  -1.60	  -5.20	   5.25	    194025.0
 2022 02 07 18 39 00 000    2.23  -2.61  -0.43  -466.00	  -1.50	  -5.00	   4.69	    177097.0
 2022 02 07 18 40 00 000    2.46  -2.55  -0.15  -465.70	  -1.50	  -5.00	   4.77	    189922.0
 2022 02 07 18 41 00 000    2.23  -2.52  -0.43  -465.00	  -1.50	  -5.00	   4.46	    174913.0
 2022 02 07 18 42 00 000    2.16  -2.74  -0.30  -466.10	  -1.50	  -5.00	   4.94	    178233.0
 2022 02 07 18 43 00 000    1.96  -2.92  -0.44  -467.60	  -1.50	  -5.00	   4.67	    178351.0
 2022 02 07 18 44 00 000    2.04  -2.85   0.13  -466.60	  -1.50	  -5.00	   4.64	    178429.0
 2022 02 07 18 45 00 000    2.01  -2.96   0.81  -468.10	  -1.60	  -5.10	   4.63	    175250.0
 2022 02 07 18 46 00 000    2.05  -3.03   0.58  -467.40	  -1.50	  -5.10	   4.76	    177857.0
 2022 02 07 18 47 00 000    1.81  -3.27   0.45  -468.60	  -1.50	  -5.10	   4.87	    172314.0
 2022 02 07 18 48 00 000    2.04  -3.16   0.27  -467.70	  -1.60	  -5.10	   4.72	    175691.0
 2022 02 07 18 49 00 000    2.15  -3.10   0.42  -467.90	  -1.50	  -5.10	   4.68	    173994.0
 2022 02 07 18 50 00 000    2.13  -3.08   0.16  -467.20	  -1.50	  -5.10	   4.71	    174281.0
 2022 02 07 18 51 00 000    1.95  -3.11  -0.31  -466.90	  -1.50	  -5.00	   4.74	    175356.0
 2022 02 07 18 52 00 000    2.31  -2.98  -0.58  -467.40	  -1.50	  -5.00	   4.81	    178801.0
 2022 02 07 18 53 00 000    1.95  -3.33   0.10  -467.20	  -1.50	  -5.00	   4.75	    171531.0
 2022 02 07 18 54 00 000    1.79  -3.42  -0.03  -467.80	  -1.50	  -5.10	   4.75	    167693.0
 2022 02 07 18 55 00 000    1.81  -3.37   0.10  -467.70	  -1.50	  -5.10	   4.68	    170393.0
 2022 02 07 18 56 00 000    2.21  -3.12  -0.47  -467.80	  -1.50	  -5.10	   4.68	    174794.0
 2022 02 07 18 57 00 000    2.18  -3.09  -0.70  -468.30	  -1.50	  -5.20	   4.74	    170694.0
 2022 02 07 18 58 00 000    2.34  -2.97  -0.54  -467.60	  -1.60	  -5.10	   4.73	    177462.0
 2022 02 07 18 59 00 000    2.17  -2.98  -0.79  -465.10	  -1.50	  -5.10	   4.77	    190756.0
 2022 02 07 19 00 00 000    1.93  -3.02  -0.89  -463.70	  -1.50	  -5.10	   4.63	    176228.0
 2022 02 07 19 01 00 000    1.44  -3.25  -0.99  -468.00	  -1.40	  -5.10	   4.75	    168987.0
 2022 02 07 19 02 00 000    1.34  -3.33  -0.67  -468.60	  -1.50	  -5.20	   4.85	    165480.0
 2022 02 07 19 03 00 000    1.59  -3.27  -0.73  -468.10	  -1.50	  -5.20	   4.80	    169011.0
 2022 02 07 19 04 00 000    1.51  -3.24  -0.90  -472.60	  -1.50	  -5.20	   5.02	    183743.0
 2022 02 07 19 05 00 000    1.43  -3.22  -1.07  -470.45	  -1.50	  -5.20	   4.94	    175408.5
 2022 02 07 19 06 00 000    1.35  -3.19  -1.24  -468.30	  -1.50	  -5.20	   4.86	    167074.0
 2022 02 07 19 07 00 000    1.43  -3.30  -0.84  -468.30	  -1.50	  -5.20	   4.60	    167097.0
 2022 02 07 19 08 00 000    1.99  -3.20  -0.62  -468.70	  -1.50	  -5.20	   4.69	    177116.0
 2022 02 07 19 09 00 000    1.81  -3.21  -0.83  -468.70	  -1.50	  -5.20	   4.64	    172292.0
 2022 02 07 19 10 00 000    1.96  -3.14  -0.59  -467.30	  -1.50	  -5.20	   4.66	    176541.0
 2022 02 07 19 11 00 000    1.94  -3.15  -0.94  -468.70	  -1.50	  -5.20	   4.68	    171501.0
 2022 02 07 19 12 00 000    2.34  -3.01  -0.53  -467.80	  -1.50	  -5.20	   4.48	    180652.0
 2022 02 07 19 13 00 000    2.64  -2.93  -0.11  -467.50	  -1.50	  -5.20	   4.68	    187034.0
 2022 02 07 19 14 00 000    2.34  -3.01  -0.83  -468.60	  -1.50	  -5.20	   4.63	    175515.0
 2022 02 07 19 15 00 000    2.45  -2.92  -0.95  -468.20	  -1.50	  -5.20	   4.57	    180598.0
 2022 02 07 19 16 00 000    2.24  -2.99  -0.96  -468.30	  -1.50	  -5.20	   4.61	    178733.0
 2022 02 07 19 17 00 000    2.06  -3.13  -0.94  -468.90	  -1.50	  -5.20	   4.62	    174137.0
 2022 02 07 19 18 00 000    2.29  -3.05  -0.74  -468.20	  -1.50	  -5.20	   4.61	    179244.0
 2022 02 07 19 19 00 000    2.44  -2.95  -0.72  -467.10	  -1.50	  -5.20	   4.68	    186242.0
 2022 02 07 19 20 00 000    2.53  -2.84  -0.80  -463.10	  -1.40	  -5.10	   4.52	    179159.0
 2022 02 07 19 21 00 000    2.85  -2.50  -1.02  -461.40	  -1.40	  -5.10	   4.21	    156155.0
 2022 02 07 19 22 00 000    2.86  -2.52  -0.83  -459.90	  -1.40	  -5.10	   4.33	    166138.0
 2022 02 07 19 23 00 000    3.07  -2.33  -0.63  -459.50	  -1.40	  -5.10	   4.34	    164852.0
 2022 02 07 19 24 00 000    3.11  -2.36  -0.44  -460.80	  -1.40	  -5.10	   4.26	    169127.0
 2022 02 07 19 25 00 000    2.73  -2.74  -0.77  -464.20	  -1.50	  -5.20	   4.63	    180818.0
 2022 02 07 19 26 00 000    2.85  -2.68  -0.59  -465.10	  -1.40	  -5.20	   4.69	    184280.0
 2022 02 07 19 27 00 000    2.84  -2.65  -0.70  -464.40	  -1.40	  -5.20	   4.71	    179808.0
 2022 02 07 19 28 00 000    2.38  -2.82  -1.29  -468.70	  -1.40	  -5.20	   4.64	    173568.0
 2022 02 07 19 29 00 000    2.58  -2.69  -1.18  -467.50	  -1.40	  -5.20	   4.62	    180331.0
 2022 02 07 19 30 00 000    2.61  -2.50  -1.29  -466.10	  -1.40	  -5.20	   4.63	    193152.0
 2022 02 07 19 31 00 000    2.56  -2.48  -1.44  -463.10	  -1.40	  -5.20	   4.45	    178057.0
 2022 02 07 19 32 00 000    2.45  -2.47  -1.60  -463.10	  -1.40	  -5.20	   4.35	    173308.0
 2022 02 07 19 33 00 000    2.93  -2.03  -1.42  -460.00	  -1.40	  -5.10	   4.52	    178078.0
 2022 02 07 19 34 00 000    3.12  -1.75  -1.48  -457.30	  -1.40	  -5.10	   3.61	    155138.0
 2022 02 07 19 35 00 000    2.77  -2.13  -1.30  -461.70	  -1.30	  -5.10	   4.51	    189359.0
 2022 02 07 19 36 00 000    2.09  -2.72  -1.41  -467.40	  -1.40	  -5.20	   4.71	    177091.0
 2022 02 07 19 37 00 000    2.15  -2.60  -1.52  -467.80	  -1.40	  -5.20	   4.48	    178018.0
 2022 02 07 19 38 00 000    2.28  -2.41  -1.64  -466.20	  -1.40	  -5.20	   4.71	    189155.0
 2022 02 07 19 39 00 000    2.29  -2.40  -1.58  -465.30	  -1.40	  -5.20	   4.58	    195808.0
 2022 02 07 19 40 00 000    2.40  -2.29  -1.56  -462.50	  -1.40	  -5.20	   4.68	    184680.0
 2022 02 07 19 41 00 000    2.04  -2.42  -1.63  -464.00	  -1.40	  -5.20	   4.77	    171307.0
 2022 02 07 19 42 00 000    1.99  -2.39  -1.56  -465.70	  -1.40	  -5.20	   4.82	    181123.0
 2022 02 07 19 43 00 000    1.91  -2.32  -1.77  -466.70	  -1.40	  -5.20	   4.75	    178335.0
 2022 02 07 19 44 00 000    2.01  -2.60  -0.89  -465.30	  -1.40	  -5.20	   4.86	    181377.0
 2022 02 07 19 45 00 000    1.24  -2.87  -1.08  -470.60	  -1.40	  -5.30	   5.01	    166660.0
 2022 02 07 19 46 00 000    1.44  -2.83  -1.12  -467.50	  -1.40	  -5.20	   4.91	    165052.0
 2022 02 07 19 47 00 000    1.48  -2.64  -1.40  -466.70	  -1.40	  -5.20	   4.89	    169975.0
 2022 02 07 19 48 00 000    1.29  -2.72  -1.41  -466.70	  -1.40	  -5.20	   4.79	    162777.0
 2022 02 07 19 49 00 000    1.57  -2.72  -1.10  -466.80	  -1.40	  -5.20	   4.92	    168200.0
 2022 02 07 19 50 00 000    2.00  -2.43  -1.12  -465.20	  -1.40	  -5.20	   4.89	    185924.0
 2022 02 07 19 51 00 000    1.76  -2.61  -1.03  -466.00	  -1.40	  -5.20	   4.88	    178114.0
 2022 02 07 19 52 00 000    1.61  -2.75  -0.93  -466.10	  -1.40	  -5.20	   4.83	    172965.0
 2022 02 07 19 53 00 000    1.60  -2.71  -1.01  -466.80	  -1.30	  -5.30	   4.90	    168406.0
 2022 02 07 19 54 00 000    1.88  -2.55  -0.89  -464.90	  -1.40	  -5.20	   4.86	    181038.0
 2022 02 07 19 55 00 000    2.44  -2.09  -1.02  -463.80	  -1.40	  -5.20	   4.88	    201228.0
 2022 02 07 19 56 00 000    2.66  -1.69  -1.01  -463.30	  -1.40	  -5.20	   4.98	    188221.0
 2022 02 07 19 57 00 000    3.56  -0.20  -0.72  -468.40	  -1.30	  -5.30	   5.30	    256268.0
 2022 02 07 19 58 00 000    3.53  -0.59  -0.55  -467.50	  -1.40	  -5.20	   4.88	    252938.0
 2022 02 07 19 59 00 000    3.47  -0.92  -0.41  -467.60	  -1.30	  -5.20	   5.25	    262568.0
 2022 02 07 20 00 00 000    3.46  -0.87  -0.21  -467.00	  -1.30	  -5.30	   5.03	    263566.0
 2022 02 07 20 01 00 000    3.43  -1.01   0.09  -468.10	  -1.30	  -5.20	   5.25	    266018.0
 2022 02 07 20 02 00 000    3.42  -1.13   0.20  -467.20	  -1.30	  -5.30	   5.03	    263689.0
 2022 02 07 20 03 00 000    3.51  -0.35   0.70  -466.90	  -1.30	  -5.20	   5.13	    265981.0
 2022 02 07 20 04 00 000    3.42  -0.39   0.62  -466.20	  -1.30	  -5.30	   4.97	    262842.0
 2022 02 07 20 05 00 000    3.26  -0.84   0.53  -464.70	  -1.30	  -5.20	   5.31	    269627.0
 2022 02 07 20 06 00 000    2.71  -1.91  -0.30  -466.20	  -1.30	  -5.20	   5.16	    251168.0
 2022 02 07 20 07 00 000    2.39  -2.25  -0.82  -461.60	  -1.30	  -5.20	   4.95	    202653.0
 2022 02 07 20 08 00 000    2.17  -2.41  -0.93  -458.40	  -1.30	  -5.20	   4.48	    178863.0
 2022 02 07 20 09 00 000    1.67  -2.59  -1.43  -461.80	  -1.30	  -5.20	   4.83	    173625.0
 2022 02 07 20 10 00 000    1.28  -2.84  -1.68  -466.20	  -1.30	  -5.20	   4.84	    172515.0
 2022 02 07 20 11 00 000    1.23  -2.88  -1.64  -465.70	  -1.30	  -5.20	   4.78	    175705.0
 2022 02 07 20 12 00 000    1.21  -2.87  -1.72  -465.20	  -1.30	  -5.30	   4.82	    175634.0
 2022 02 07 20 13 00 000    1.21  -2.82  -1.68  -464.70	  -1.30	  -5.20	   4.87	    177098.0
 2022 02 07 20 14 00 000    1.31  -2.91  -1.48  -465.30	  -1.30	  -5.20	   4.81	    180075.0
 2022 02 07 20 15 00 000    1.41  -2.75  -1.60  -465.40	  -1.30	  -5.30	   4.77	    177243.0
 2022 02 07 20 16 00 000    1.34  -2.79  -1.64  -464.70	  -1.30	  -5.20	   4.76	    178795.0
 2022 02 07 20 17 00 000    1.05  -2.89  -1.69  -466.50	  -1.30	  -5.30	   4.87	    170115.0
 2022 02 07 20 18 00 000    1.05  -2.77  -1.66  -465.50	  -1.30	  -5.30	   4.82	    170735.0
 2022 02 07 20 19 00 000    1.37  -2.73  -1.39  -463.70	  -1.30	  -5.20	   4.85	    182161.0
 2022 02 07 20 20 00 000    1.65  -2.58  -1.35  -463.30	  -1.30	  -5.20	   4.87	    189892.0
 2022 02 07 20 21 00 000    1.31  -2.74  -1.51  -465.20	  -1.20	  -5.30	   4.92	    181613.0
 2022 02 07 20 22 00 000    1.52  -2.50  -1.58  -463.20	  -1.20	  -5.30	   4.86	    192089.0
 2022 02 07 20 23 00 000    1.64  -2.42  -1.46  -462.20	  -1.30	  -5.20	   4.79	    190203.0
 2022 02 07 20 24 00 000    1.59  -2.53  -1.42  -458.70	  -1.30	  -5.20	   4.57	    164777.0
 2022 02 07 20 25 00 000    1.95  -2.30  -1.34  -462.60	  -1.30	  -5.30	   4.87	    197563.0
 2022 02 07 20 26 00 000    1.84  -2.28  -1.25  -460.80	  -1.30	  -5.30	   4.65	    174444.0
 2022 02 07 20 27 00 000    1.88  -2.38  -1.25  -457.00	  -1.30	  -5.30	   4.36	    175995.0
 2022 02 07 20 28 00 000    1.89  -2.25  -1.20  -457.50	  -1.30	  -5.30	   4.61	    177742.0
 2022 02 07 20 29 00 000    1.96  -2.12  -1.03  -456.60	  -1.30	  -5.30	   4.65	    171743.0
 2022 02 07 20 30 00 000    2.67  -1.09  -0.72  -458.20	  -1.30	  -5.30	   4.96	    213727.0
 2022 02 07 20 31 00 000    3.25  -0.16  -0.16  -462.40	  -1.20	  -5.30	   4.81	    267541.0
 2022 02 07 20 32 00 000    3.43  -0.06   0.04  -475.30	  -1.30	  -5.50	   9.54	    556742.0
 2022 02 07 20 33 00 000    3.49   0.12   0.14  -477.40	  -1.30	  -5.50	   9.57	    551154.0
 2022 02 07 20 34 00 000    3.48  -0.01   0.30  -476.90	  -1.30	  -5.50	   9.49	    546633.0
 2022 02 07 20 35 00 000    3.44   0.04   0.51  -477.20	  -1.30	  -5.50	   9.36	    536024.0
 2022 02 07 20 36 00 000    3.42   0.01   0.51  -475.20	  -1.30	  -5.50	   6.96	    419285.0
 2022 02 07 20 37 00 000    3.44  -0.14   0.58  -477.50	  -1.30	  -5.50	   9.50	    548909.0
 2022 02 07 20 38 00 000    3.35  -0.50   0.58  -470.90	  -1.30	  -5.50	   7.43	    422780.0
 2022 02 07 20 39 00 000    3.02  -1.02  -0.03  -459.90	  -1.20	  -5.30	   4.69	    247324.0
 2022 02 07 20 40 00 000    2.95  -0.99  -0.01  -460.00	  -1.20	  -5.30	   4.65	    245898.0
 2022 02 07 20 41 00 000    2.73  -1.34  -0.04  -459.90	  -1.20	  -5.30	   4.78	    232526.0
 2022 02 07 20 42 00 000    3.00  -0.93   0.70  -460.10	  -1.20	  -5.40	   4.77	    237906.0
 2022 02 07 20 43 00 000    2.93  -1.38  -0.31  -461.00	  -1.20	  -5.40	   4.69	    233880.0
 2022 02 07 20 44 00 000    2.53  -1.98  -0.63  -457.40	  -1.20	  -5.30	   4.52	    198515.0
 2022 02 07 20 45 00 000    2.56  -2.09  -0.67  -451.40	  -1.20	  -5.20	   3.91	    161031.0
 2022 02 07 20 46 00 000    2.43  -2.11  -0.78  -457.00	  -1.20	  -5.30	   4.61	    191860.0
 2022 02 07 20 47 00 000    2.42  -2.25  -0.63  -455.50	  -1.20	  -5.40	   4.39	    176093.0
 2022 02 07 20 48 00 000    2.17  -2.40  -0.94  -456.40	  -1.20	  -5.30	   4.29	    185478.0
 2022 02 07 20 49 00 000    2.12  -2.44  -1.00  -456.80	  -1.20	  -5.30	   4.56	    193826.0
 2022 02 07 20 50 00 000    2.06  -2.47  -1.01  -455.10	  -1.20	  -5.30	   3.91	    155389.0
 2022 02 07 20 51 00 000    1.91  -2.53  -1.10  -457.80	  -1.20	  -5.30	   4.61	    187976.0
 2022 02 07 20 52 00 000    1.39  -2.36  -1.42  -458.10	  -1.20	  -5.30	   4.44	    170157.0
 2022 02 07 20 53 00 000    1.73  -2.42  -1.21  -457.60	  -1.20	  -5.30	   4.52	    186310.0
 2022 02 07 20 54 00 000    1.95  -2.53  -1.09  -456.00	  -1.20	  -5.30	   4.14	    176239.0
 2022 02 07 20 55 00 000    2.16  -2.58  -0.80  -457.60	  -1.20	  -5.40	   4.47	    191262.0
 2022 02 07 20 56 00 000    2.23  -2.55  -0.64  -457.90	  -1.20	  -5.30	   4.53	    186535.0
 2022 02 07 20 57 00 000    1.79  -2.35  -1.04  -458.20	  -1.20	  -5.30	   4.49	    178176.0
 2022 02 07 20 58 00 000    1.49  -2.42  -1.18  -461.90	  -1.20	  -5.40	   4.79	    190073.0
 2022 02 07 20 59 00 000    1.39  -2.33  -1.42  -463.10	  -1.20	  -5.40	   4.80	    175693.0
 2022 02 07 21 00 00 000    1.38  -2.40  -1.43  -464.10	  -1.20	  -5.40	   4.87	    183280.0
 2022 02 07 21 01 00 000    1.37  -2.56  -1.00  -463.80	  -1.20	  -5.40	   4.85	    184772.0
 2022 02 07 21 02 00 000    1.26  -2.48  -1.39  -464.80	  -1.20	  -5.40	   4.77	    178358.0
 2022 02 07 21 03 00 000    1.24  -2.34  -1.63  -465.60	  -1.20	  -5.50	   4.86	    173227.0
 2022 02 07 21 04 00 000    1.14  -2.36  -1.63  -465.10	  -1.20	  -5.40	   4.80	    175102.0
 2022 02 07 21 05 00 000    0.84  -2.28  -1.83  -465.80	  -1.20	  -5.40	   4.84	    165704.0
 2022 02 07 21 06 00 000    0.50  -1.97  -1.97  -466.00	  -1.20	  -5.40	   4.95	    164135.0
 2022 02 07 21 07 00 000    0.33  -1.93  -2.21  -464.70	  -1.20	  -5.40	   4.88	    167327.0
 2022 02 07 21 08 00 000    0.62  -1.99  -2.30  -463.80	  -1.20	  -5.50	   4.77	    178396.0
 2022 02 07 21 09 00 000    0.62  -1.83  -2.49  -463.60	  -1.20	  -5.40	   4.83	    178604.0
 2022 02 07 21 10 00 000    0.57  -1.93  -2.34  -464.50	  -1.20	  -5.40	   4.93	    174395.0
 2022 02 07 21 11 00 000    0.69  -2.07  -2.26  -463.10	  -1.20	  -5.40	   4.77	    176530.0
 2022 02 07 21 12 00 000    0.84  -2.04  -2.05  -465.20	  -1.20	  -5.40	   4.85	    168790.0
 2022 02 07 21 13 00 000    2.31  -1.96  -0.50  -463.40	  -1.20	  -5.40	   4.85	    200998.0
 2022 02 07 21 14 00 000    2.66  -1.84  -0.02  -459.70	  -1.10	  -5.40	   4.82	    192689.0
 2022 02 07 21 15 00 000    2.69  -1.90  -0.12  -459.80	  -1.20	  -5.40	   4.80	    191256.0
 2022 02 07 21 16 00 000    2.72  -1.93  -0.19  -462.90	  -1.20	  -5.40	   4.83	    209485.0
 2022 02 07 21 17 00 000    2.74  -1.90  -0.06  -462.60	  -1.20	  -5.40	   4.80	    209347.0
 2022 02 07 21 18 00 000    2.54  -1.90  -0.48  -462.90	  -1.20	  -5.50	   4.80	    204223.0
 2022 02 07 21 19 00 000    2.64  -1.85  -0.12  -462.60	  -1.20	  -5.50	   4.89	    208272.0
 2022 02 07 21 20 00 000    2.42  -2.04  -0.54  -460.10	  -1.20	  -5.40	   4.83	    193356.0
 2022 02 07 21 21 00 000    2.46  -2.02  -0.58  -462.10	  -1.10	  -5.40	   4.67	    194590.0
 2022 02 07 21 22 00 000    2.38  -2.07  -0.71  -458.50	  -1.20	  -5.40	   4.63	    181591.0
 2022 02 07 21 23 00 000    2.23  -2.11  -1.08  -460.80	  -1.20	  -5.40	   4.79	    176665.0
 2022 02 07 21 24 00 000    2.36  -2.06  -1.13  -462.00	  -1.20	  -5.50	   4.73	    182506.0
 2022 02 07 21 25 00 000    2.31  -1.98  -1.37  -462.80	  -1.20	  -5.40	   4.79	    187078.0
 2022 02 07 21 26 00 000    2.38  -1.88  -1.19  -460.60	  -1.20	  -5.40	   4.65	    175319.0
 2022 02 07 21 27 00 000    2.59  -1.87  -0.50  -462.60	  -1.20	  -5.40	   4.80	    200188.0
 2022 02 07 21 28 00 000    2.55  -1.92  -0.39  -462.70	  -1.20	  -5.40	   4.89	    204517.0
 2022 02 07 21 29 00 000    2.62  -1.81  -0.64  -458.30	  -1.20	  -5.40	   4.62	    185338.0
 2022 02 07 21 30 00 000    2.69  -1.79  -0.56  -461.00	  -1.20	  -5.40	   4.94	    192124.0
 2022 02 07 21 31 00 000    2.68  -1.68  -1.02  -463.10	  -1.10	  -5.50	   5.01	    214221.0
 2022 02 07 21 32 00 000    2.58  -1.69  -1.19  -458.60	  -1.20	  -5.40	   4.64	    181309.0
 2022 02 07 21 33 00 000    2.57  -1.73  -0.91  -462.50	  -1.10	  -5.50	   4.84	    199414.0
 2022 02 07 21 34 00 000    2.76  -1.72  -0.29  -458.20	  -1.10	  -5.40	   4.60	    179213.0
 2022 02 07 21 35 00 000    2.47  -1.58  -1.26  -460.20	  -1.20	  -5.40	   4.78	    179959.0
 2022 02 07 21 36 00 000    2.19  -1.39  -2.03  -462.20	  -1.10	  -5.50	   5.03	    189007.0
 2022 02 07 21 37 00 000    2.36  -1.38  -1.87  -461.70	  -1.10	  -5.50	   4.79	    195714.0
 2022 02 07 21 38 00 000    2.20  -1.58  -1.84  -462.40	  -1.10	  -5.50	   4.85	    189968.0
 2022 02 07 21 39 00 000    2.15  -1.53  -1.85  -462.40	  -1.20	  -5.40	   4.80	    187989.0
 2022 02 07 21 40 00 000    1.99  -1.56  -2.05  -463.80	  -1.10	  -5.50	   4.89	    186241.0
 2022 02 07 21 41 00 000    1.84  -1.54  -2.18  -463.40	  -1.10	  -5.50	   4.90	    186947.0
 2022 02 07 21 42 00 000    1.58  -1.59  -2.31  -464.00	  -1.10	  -5.50	   4.87	    179642.0
 2022 02 07 21 43 00 000    1.14  -1.80  -2.31  -465.30	  -1.10	  -5.50	   4.78	    168946.0
 2022 02 07 21 44 00 000    1.24  -1.65  -2.26  -465.20	  -1.10	  -5.50	   4.86	    171133.0
 2022 02 07 21 45 00 000    1.96  -1.50  -1.88  -460.60	  -1.10	  -5.50	   4.72	    179489.0
 2022 02 07 21 46 00 000    1.98  -1.89  -1.42  -460.30	  -1.20	  -5.40	   4.81	    176430.0
 2022 02 07 21 47 00 000    1.93  -1.94  -1.42  -462.40	  -1.10	  -5.50	   4.91	    187116.0
 2022 02 07 21 48 00 000    1.79  -1.89  -1.61  -462.40	  -1.10	  -5.50	   4.94	    190875.0
 2022 02 07 21 49 00 000    1.73  -1.98  -1.69  -462.40	  -1.10	  -5.50	   4.95	    191498.0
 2022 02 07 21 50 00 000    1.65  -1.97  -1.78  -462.20	  -1.10	  -5.50	   4.93	    187028.0
 2022 02 07 21 51 00 000    1.67  -1.86  -1.75  -461.50	  -1.10	  -5.50	   4.86	    192663.0
 2022 02 07 21 52 00 000    1.75  -2.06  -1.59  -461.80	  -1.10	  -5.50	   4.95	    195807.0
 2022 02 07 21 53 00 000    1.64  -2.31  -1.18  -458.40	  -1.10	  -5.40	   4.71	    172230.0
 2022 02 07 21 54 00 000    1.48  -2.56  -0.88  -456.10	  -1.00	  -5.50	   4.44	    175102.0
 2022 02 07 21 55 00 000    1.37  -2.58  -0.79  -457.60	  -1.10	  -5.50	   4.58	    167859.0
 2022 02 07 21 56 00 000    2.11  -1.93  -1.29  -460.60	  -1.10	  -5.50	   4.71	    196424.0
 2022 02 07 21 57 00 000    2.03  -1.91  -1.43  -457.40	  -1.10	  -5.40	   4.53	    176783.0
 2022 02 07 21 58 00 000    2.14  -1.49  -1.78  -456.10	  -1.10	  -5.40	   4.65	    183017.0
 2022 02 07 21 59 00 000    2.16  -0.74  -2.05  -456.00	  -1.10	  -5.40	   4.81	    167916.0
 2022 02 07 22 00 00 000    2.12   0.37  -2.36  -457.00	  -1.10	  -5.40	   4.51	    160451.0
 2022 02 07 22 01 00 000    2.02  -0.23  -2.43  -457.90	  -1.10	  -5.40	   4.97	    191760.0
 2022 02 07 22 02 00 000    1.85  -1.49  -1.99  -456.50	  -1.10	  -5.40	   4.59	    166907.0
 2022 02 07 22 03 00 000    1.64  -1.83  -1.85  -460.80	  -1.10	  -5.50	   4.88	    188952.0
 2022 02 07 22 04 00 000    1.68  -1.87  -1.89  -459.00	  -1.10	  -5.50	   4.92	    166934.0
 2022 02 07 22 05 00 000    1.57  -1.96  -1.84  -456.90	  -1.10	  -5.50	   4.68	    157736.0
 2022 02 07 22 06 00 000    2.12  -1.24  -1.83  -454.70	  -1.10	  -5.40	   4.86	    170273.0
 2022 02 07 22 07 00 000    1.98  -1.75  -1.79  -456.80	  -1.10	  -5.50	   4.72	    174242.0
 2022 02 07 22 08 00 000    1.83  -1.98  -1.76  -456.90	  -1.10	  -5.50	   4.64	    167746.0
 2022 02 07 22 09 00 000    1.97  -1.89  -1.71  -457.50	  -1.10	  -5.40	   4.70	    173713.0
 2022 02 07 22 10 00 000    2.00  -1.91  -1.67  -455.80	  -1.10	  -5.40	   4.56	    161152.0
 2022 02 07 22 11 00 000    1.98  -2.00  -1.55  -456.00	  -1.10	  -5.50	   4.65	    174941.0
 2022 02 07 22 12 00 000    1.90  -2.06  -1.55  -456.80	  -1.10	  -5.50	   4.65	    168334.0
 2022 02 07 22 13 00 000    1.66  -2.05  -1.76  -455.70	  -1.10	  -5.40	   4.51	    157179.0
 2022 02 07 22 14 00 000    1.82  -2.04  -1.67  -458.10	  -1.10	  -5.50	   4.60	    179174.0
 2022 02 07 22 15 00 000    2.44  -2.16  -0.43  -453.90	  -1.10	  -5.50	   4.52	    182532.0
 2022 02 07 22 16 00 000    2.07  -2.45  -0.39  -454.60	  -1.10	  -5.50	   4.49	    162261.0
 2022 02 07 22 17 00 000    2.04  -2.47  -0.52  -456.50	  -1.10	  -5.50	   4.64	    180758.0
 2022 02 07 22 18 00 000    1.72  -2.38  -1.30  -456.30	  -1.10	  -5.50	   4.71	    155190.0
 2022 02 07 22 19 00 000    1.24  -2.42  -1.83  -461.40	  -1.10	  -5.50	   4.95	    172470.0
 2022 02 07 22 20 00 000    1.95  -2.35  -1.01  -458.70	  -1.10	  -5.50	   4.56	    186651.0
 2022 02 07 22 21 00 000    2.53  -2.23  -0.24  -455.90	  -1.10	  -5.50	   4.49	    197236.0
 2022 02 07 22 22 00 000    2.52  -2.33  -0.36  -453.90	  -1.10	  -5.40	   4.40	    192270.0
 2022 02 07 22 23 00 000    2.43  -2.30  -0.44  -449.40	  -1.10	  -5.40	   4.27	    158944.0
 2022 02 07 22 24 00 000    2.17  -2.26  -0.80  -455.20	  -1.10	  -5.50	   4.77	    192575.0
 2022 02 07 22 25 00 000    1.73  -2.41  -0.90  -457.20	  -1.10	  -5.50	   4.68	    178752.0
 2022 02 07 22 26 00 000    1.61  -2.42  -0.98  -461.50	  -1.10	  -5.50	   4.86	    195275.0
 2022 02 07 22 27 00 000    1.83  -2.66  -0.32  -457.30	  -1.10	  -5.50	   4.62	    178659.0
 2022 02 07 22 28 00 000    1.78  -2.69  -0.33  -457.20	  -1.10	  -5.50	   4.41	    174714.0
 2022 02 07 22 29 00 000    1.71  -2.82  -0.46  -457.70	  -1.10	  -5.50	   4.51	    175296.0
 2022 02 07 22 30 00 000    1.76  -2.86  -0.23  -456.80	  -1.10	  -5.50	   4.59	    177693.0
 2022 02 07 22 31 00 000    1.94  -2.56  -0.45  -455.20	  -1.10	  -5.50	   4.35	    169083.0
 2022 02 07 22 32 00 000    2.07  -2.44  -0.66  -455.80	  -1.10	  -5.50	   4.15	    175819.0
 2022 02 07 22 33 00 000    2.10  -2.52  -0.59  -455.30	  -1.10	  -5.50	   4.34	    177986.0
 2022 02 07 22 34 00 000    2.22  -2.33  -0.82  -456.60	  -1.10	  -5.50	   4.49	    195465.0
 2022 02 07 22 35 00 000    2.39  -2.30  -0.56  -455.50	  -1.10	  -5.50	   4.55	    195437.0
